ID,Migratory route codes,English Name,Migration end year,GPS_xx,GPS_yy
25158.0,923.0,Whimbrel,2018.0,141.3617768,39.59328729
25159.0,923.0,Whimbrel,2018.0,162.9460148,58.87109756
25160.0,923.0,Whimbrel,2018.0,114.8730291,66.48627678
25161.0,924.0,Whimbrel,2020.0,130.1550658,66.15838367
25162.0,924.0,Whimbrel,2020.0,127.7116391,53.41848186
25163.0,924.0,Whimbrel,2020.0,126.1940038,43.66440549
25164.0,924.0,Whimbrel,2020.0,122.6076547,41.2989153
25165.0,924.0,Whimbrel,2020.0,116.1300572,39.54574155
25166.0,924.0,Whimbrel,2020.0,118.1509191,36.35199897
25167.0,924.0,Whimbrel,2020.0,119.4557011,32.97338839
25168.0,924.0,Whimbrel,2020.0,117.2262303,31.82578581
25169.0,924.0,Whimbrel,2020.0,120.0888388,29.17951244
25170.0,924.0,Whimbrel,2020.0,117.9899438,26.08105732
25171.0,924.0,Whimbrel,2020.0,118.7524206,9.988443576
25172.0,924.0,Whimbrel,2020.0,119.8610001,5.262053885
25173.0,924.0,Whimbrel,2020.0,121.2050796,-1.002906357
25174.0,924.0,Whimbrel,2020.0,120.1702669,-3.705431009
25175.0,924.0,Whimbrel,2020.0,117.5102788,-8.602675608
25176.0,924.0,Whimbrel,2020.0,122.1785435,-25.4697028
25177.0,925.0,Whimbrel,2020.0,130.1550658,66.15838367
25178.0,925.0,Whimbrel,2020.0,127.7116391,53.41848186
25179.0,925.0,Whimbrel,2020.0,127.7544324,47.85922024
25180.0,925.0,Whimbrel,2020.0,126.1940038,43.66440549
25181.0,925.0,Whimbrel,2020.0,122.6076547,41.2989153
25182.0,925.0,Whimbrel,2020.0,118.1509191,36.35199897
25183.0,925.0,Whimbrel,2020.0,119.4557011,32.97338839
25184.0,925.0,Whimbrel,2020.0,120.0888388,29.17951244
25185.0,925.0,Whimbrel,2020.0,120.9565861,23.75263319
25186.0,925.0,Whimbrel,2020.0,120.805536,17.57923751
25187.0,925.0,Whimbrel,2020.0,122.2475557,11.60985839
25188.0,925.0,Whimbrel,2020.0,122.0693498,11.12694144
25189.0,925.0,Whimbrel,2020.0,121.1969649,18.09231263
25190.0,925.0,Whimbrel,2020.0,121.7046253,15.92688339
25191.0,925.0,Whimbrel,2020.0,122.0214288,6.579418737
25192.0,925.0,Whimbrel,2020.0,120.4492742,14.66449879
25193.0,925.0,Whimbrel,2020.0,121.0301277,13.89993206
25194.0,925.0,Whimbrel,2020.0,120.7041935,16.5391664
25195.0,925.0,Whimbrel,2020.0,121.0651799,14.97080641
25196.0,925.0,Whimbrel,2020.0,121.7630808,18.09951242
25197.0,925.0,Whimbrel,2020.0,120.87228,14.25339025
25198.0,925.0,Whimbrel,2020.0,121.2143489,16.85198288
25199.0,925.0,Whimbrel,2020.0,120.7307705,18.19973814
25200.0,925.0,Whimbrel,2020.0,120.5516705,17.22123839
25201.0,925.0,Whimbrel,2020.0,121.9609259,16.98422395
25202.0,925.0,Whimbrel,2020.0,121.2911254,17.43392162
25203.0,925.0,Whimbrel,2020.0,120.4277635,16.58105368
25204.0,925.0,Whimbrel,2020.0,121.3250658,14.28331173
25205.0,925.0,Whimbrel,2020.0,121.9721056,13.39157299
25206.0,925.0,Whimbrel,2020.0,121.0325745,14.59873565
25207.0,925.0,Whimbrel,2020.0,121.13238,17.10047798
25208.0,925.0,Whimbrel,2020.0,121.0225796,15.61751078
25209.0,925.0,Whimbrel,2020.0,121.1511792,16.31179384
25210.0,925.0,Whimbrel,2020.0,120.8887163,12.97711866
25211.0,925.0,Whimbrel,2020.0,121.2632446,12.96250494
25212.0,925.0,Whimbrel,2020.0,118.7524206,9.988443576
25213.0,925.0,Whimbrel,2020.0,120.6651432,15.05712355
25214.0,925.0,Whimbrel,2020.0,120.3116442,16.00033157
25215.0,925.0,Whimbrel,2020.0,121.9689315,14.16234647
25216.0,925.0,Whimbrel,2020.0,121.5888101,16.29215388
25217.0,925.0,Whimbrel,2020.0,121.2700877,14.62861573
25218.0,925.0,Whimbrel,2020.0,122.2328582,12.43750135
25219.0,925.0,Whimbrel,2020.0,121.0504938,5.955700441
25220.0,925.0,Whimbrel,2020.0,120.4787251,15.47881415
25221.0,925.0,Whimbrel,2020.0,119.8610001,5.262053885
25222.0,925.0,Whimbrel,2020.0,120.1437061,15.28858009
25223.0,925.0,Whimbrel,2020.0,122.3741583,0.68727844
25224.0,925.0,Whimbrel,2020.0,120.1702669,-3.705431009
25225.0,925.0,Whimbrel,2020.0,121.2050796,-1.002906357
25226.0,925.0,Whimbrel,2020.0,122.0828285,-4.140474687
25227.0,925.0,Whimbrel,2020.0,122.1802155,-9.259291764
25228.0,925.0,Whimbrel,2020.0,122.1785435,-25.4697028
25229.0,926.0,Whimbrel,2020.0,96.05120282,67.47967332
25230.0,926.0,Whimbrel,2020.0,106.2908666,57.08428325
25231.0,926.0,Whimbrel,2020.0,130.1550658,66.15838367
25232.0,926.0,Whimbrel,2020.0,109.5064881,53.56600649
25233.0,926.0,Whimbrel,2020.0,116.1961339,52.83931908
25234.0,926.0,Whimbrel,2020.0,115.4561513,48.14903047
25235.0,926.0,Whimbrel,2020.0,113.5087768,46.21168839
25236.0,926.0,Whimbrel,2020.0,113.9144874,44.08639631
25237.0,926.0,Whimbrel,2020.0,116.1300572,39.54574155
25238.0,926.0,Whimbrel,2020.0,116.4106715,40.1849142
25239.0,926.0,Whimbrel,2020.0,118.1509191,36.35199897
25240.0,926.0,Whimbrel,2020.0,113.613553,33.88259152
25241.0,926.0,Whimbrel,2020.0,117.2262303,31.82578581
25242.0,926.0,Whimbrel,2020.0,115.7208219,27.61366261
25243.0,926.0,Whimbrel,2020.0,117.9899438,26.08105732
25244.0,926.0,Whimbrel,2020.0,120.805536,17.57923751
25245.0,926.0,Whimbrel,2020.0,122.2475557,11.60985839
25246.0,926.0,Whimbrel,2020.0,122.0693498,11.12694144
25247.0,926.0,Whimbrel,2020.0,121.1969649,18.09231263
25248.0,926.0,Whimbrel,2020.0,121.7046253,15.92688339
25249.0,926.0,Whimbrel,2020.0,122.0214288,6.579418737
25250.0,926.0,Whimbrel,2020.0,120.4492742,14.66449879
25251.0,926.0,Whimbrel,2020.0,121.0301277,13.89993206
25252.0,926.0,Whimbrel,2020.0,120.7041935,16.5391664
25253.0,926.0,Whimbrel,2020.0,121.0651799,14.97080641
25254.0,926.0,Whimbrel,2020.0,121.7630808,18.09951242
25255.0,926.0,Whimbrel,2020.0,122.7284633,14.14398202
25256.0,926.0,Whimbrel,2020.0,122.6360421,11.36821329
25257.0,926.0,Whimbrel,2020.0,120.87228,14.25339025
25258.0,926.0,Whimbrel,2020.0,121.2143489,16.85198288
25259.0,926.0,Whimbrel,2020.0,120.7307705,18.19973814
25260.0,926.0,Whimbrel,2020.0,120.5516705,17.22123839
25261.0,926.0,Whimbrel,2020.0,122.6036946,11.00575569
25262.0,926.0,Whimbrel,2020.0,121.9609259,16.98422395
25263.0,926.0,Whimbrel,2020.0,121.2911254,17.43392162
25264.0,926.0,Whimbrel,2020.0,120.4277635,16.58105368
25265.0,926.0,Whimbrel,2020.0,121.3250658,14.28331173
25266.0,926.0,Whimbrel,2020.0,121.9721056,13.39157299
25267.0,926.0,Whimbrel,2020.0,121.0325745,14.59873565
25268.0,926.0,Whimbrel,2020.0,121.13238,17.10047798
25269.0,926.0,Whimbrel,2020.0,122.9847792,10.30158833
25270.0,926.0,Whimbrel,2020.0,121.0225796,15.61751078
25271.0,926.0,Whimbrel,2020.0,121.1511792,16.31179384
25272.0,926.0,Whimbrel,2020.0,120.8887163,12.97711866
25273.0,926.0,Whimbrel,2020.0,121.2632446,12.96250494
25274.0,926.0,Whimbrel,2020.0,118.7524206,9.988443576
25275.0,926.0,Whimbrel,2020.0,120.6651432,15.05712355
25276.0,926.0,Whimbrel,2020.0,120.3116442,16.00033157
25277.0,926.0,Whimbrel,2020.0,121.9689315,14.16234647
25278.0,926.0,Whimbrel,2020.0,121.5888101,16.29215388
25279.0,926.0,Whimbrel,2020.0,121.2700877,14.62861573
25280.0,926.0,Whimbrel,2020.0,122.2328582,12.43750135
25281.0,926.0,Whimbrel,2020.0,121.0504938,5.955700441
25282.0,926.0,Whimbrel,2020.0,120.4787251,15.47881415
25283.0,926.0,Whimbrel,2020.0,119.8610001,5.262053885
25284.0,926.0,Whimbrel,2020.0,120.1437061,15.28858009
25285.0,926.0,Whimbrel,2020.0,122.8130127,8.052017916
25286.0,926.0,Whimbrel,2020.0,122.9928594,7.673516792
25287.0,926.0,Whimbrel,2020.0,122.7134136,7.677798845
25288.0,926.0,Whimbrel,2020.0,122.3741583,0.68727844
25289.0,926.0,Whimbrel,2020.0,121.2050796,-1.002906357
25290.0,926.0,Whimbrel,2020.0,122.0828285,-4.140474687
25291.0,926.0,Whimbrel,2020.0,122.1802155,-9.259291764
25292.0,926.0,Whimbrel,2020.0,122.1785435,-25.4697028
25293.0,927.0,Whimbrel,2020.0,130.1550658,66.15838367
25294.0,927.0,Whimbrel,2020.0,137.3463679,54.81349938
25295.0,927.0,Whimbrel,2020.0,132.2384611,48.52124224
25296.0,927.0,Whimbrel,2020.0,127.7544324,47.85922024
25297.0,927.0,Whimbrel,2020.0,134.7205386,45.17749717
25298.0,927.0,Whimbrel,2020.0,129.5429147,41.80740193
25299.0,927.0,Whimbrel,2020.0,127.8015987,40.26742572
25300.0,927.0,Whimbrel,2020.0,127.4086347,38.73108189
25301.0,927.0,Whimbrel,2020.0,127.1855232,37.49070827
25302.0,927.0,Whimbrel,2020.0,126.4914997,37.54265933
25303.0,927.0,Whimbrel,2020.0,119.4557011,32.97338839
25304.0,927.0,Whimbrel,2020.0,120.0888388,29.17951244
25305.0,927.0,Whimbrel,2020.0,120.9565861,23.75263319
25306.0,927.0,Whimbrel,2020.0,120.805536,17.57923751
25307.0,927.0,Whimbrel,2020.0,122.2475557,11.60985839
25308.0,927.0,Whimbrel,2020.0,122.0693498,11.12694144
25309.0,927.0,Whimbrel,2020.0,121.1969649,18.09231263
25310.0,927.0,Whimbrel,2020.0,121.7046253,15.92688339
25311.0,927.0,Whimbrel,2020.0,122.0214288,6.579418737
25312.0,927.0,Whimbrel,2020.0,120.4492742,14.66449879
25313.0,927.0,Whimbrel,2020.0,121.0301277,13.89993206
25314.0,927.0,Whimbrel,2020.0,120.7041935,16.5391664
25315.0,927.0,Whimbrel,2020.0,121.0651799,14.97080641
25316.0,927.0,Whimbrel,2020.0,121.7630808,18.09951242
25317.0,927.0,Whimbrel,2020.0,120.87228,14.25339025
25318.0,927.0,Whimbrel,2020.0,121.2143489,16.85198288
25319.0,927.0,Whimbrel,2020.0,120.7307705,18.19973814
25320.0,927.0,Whimbrel,2020.0,120.5516705,17.22123839
25321.0,927.0,Whimbrel,2020.0,121.9609259,16.98422395
25322.0,927.0,Whimbrel,2020.0,121.2911254,17.43392162
25323.0,927.0,Whimbrel,2020.0,120.4277635,16.58105368
25324.0,927.0,Whimbrel,2020.0,121.3250658,14.28331173
25325.0,927.0,Whimbrel,2020.0,121.9721056,13.39157299
25326.0,927.0,Whimbrel,2020.0,121.0325745,14.59873565
25327.0,927.0,Whimbrel,2020.0,121.13238,17.10047798
25328.0,927.0,Whimbrel,2020.0,121.0225796,15.61751078
25329.0,927.0,Whimbrel,2020.0,121.1511792,16.31179384
25330.0,927.0,Whimbrel,2020.0,120.8887163,12.97711866
25331.0,927.0,Whimbrel,2020.0,121.2632446,12.96250494
25332.0,927.0,Whimbrel,2020.0,118.7524206,9.988443576
25333.0,927.0,Whimbrel,2020.0,120.6651432,15.05712355
25334.0,927.0,Whimbrel,2020.0,120.3116442,16.00033157
25335.0,927.0,Whimbrel,2020.0,121.9689315,14.16234647
25336.0,927.0,Whimbrel,2020.0,121.5888101,16.29215388
25337.0,927.0,Whimbrel,2020.0,121.2700877,14.62861573
25338.0,927.0,Whimbrel,2020.0,122.2328582,12.43750135
25339.0,927.0,Whimbrel,2020.0,121.0504938,5.955700441
25340.0,927.0,Whimbrel,2020.0,120.4787251,15.47881415
25341.0,927.0,Whimbrel,2020.0,119.8610001,5.262053885
25342.0,927.0,Whimbrel,2020.0,120.1437061,15.28858009
25343.0,927.0,Whimbrel,2020.0,122.3741583,0.68727844
25344.0,927.0,Whimbrel,2020.0,120.1702669,-3.705431009
25345.0,927.0,Whimbrel,2020.0,121.2050796,-1.002906357
25346.0,927.0,Whimbrel,2020.0,122.0828285,-4.140474687
25347.0,927.0,Whimbrel,2020.0,122.1802155,-9.259291764
25348.0,927.0,Whimbrel,2020.0,122.1785435,-25.4697028
25349.0,928.0,Whimbrel,2020.0,114.8730291,66.48627678
25350.0,928.0,Whimbrel,2020.0,162.9460148,58.87109756
25351.0,928.0,Whimbrel,2020.0,151.6490479,-5.090799317
25352.0,928.0,Whimbrel,2020.0,146.9240137,-2.096238086
25353.0,928.0,Whimbrel,2020.0,146.8383242,-6.831289924
25354.0,928.0,Whimbrel,2020.0,151.9255405,-3.469810837
25355.0,928.0,Whimbrel,2020.0,147.6136566,-9.189738787
25356.0,928.0,Whimbrel,2020.0,148.2511529,-8.979919858
25357.0,928.0,Whimbrel,2020.0,144.5450386,-22.56875346
25358.0,928.0,Whimbrel,2020.0,147.0065641,-32.16626484
25359.0,929.0,Whimbrel,2020.0,162.9460148,58.87109756
25360.0,929.0,Whimbrel,2020.0,147.6136566,-9.189738787
25361.0,929.0,Whimbrel,2020.0,151.6490479,-5.090799317
25362.0,929.0,Whimbrel,2020.0,150.7038221,-10.05566015
25363.0,929.0,Whimbrel,2020.0,151.9255405,-3.469810837
25364.0,929.0,Whimbrel,2020.0,148.2511529,-8.979919858
25365.0,929.0,Whimbrel,2020.0,149.8365271,-5.753983155
25366.0,929.0,Whimbrel,2020.0,144.5450386,-22.56875346
25367.0,929.0,Whimbrel,2020.0,147.0065641,-32.16626484
25368.0,930.0,Whimbrel,2020.0,114.8730291,66.48627678
25369.0,930.0,Whimbrel,2020.0,162.9460148,58.87109756
25370.0,930.0,Whimbrel,2020.0,143.6238954,49.94016642
25371.0,930.0,Whimbrel,2020.0,142.5523179,43.38571051
25372.0,930.0,Whimbrel,2020.0,127.8015987,40.26742572
25373.0,930.0,Whimbrel,2020.0,127.4086347,38.73108189
25374.0,930.0,Whimbrel,2020.0,128.2810098,37.71683078
25375.0,930.0,Whimbrel,2020.0,127.1855232,37.49070827
25376.0,930.0,Whimbrel,2020.0,126.8310172,36.52536973
25377.0,930.0,Whimbrel,2020.0,127.1552044,35.69782635
25378.0,930.0,Whimbrel,2020.0,126.9013559,34.86772412
25379.0,930.0,Whimbrel,2020.0,130.4306651,31.00948442
25380.0,930.0,Whimbrel,2020.0,143.1717847,-4.311829453
25381.0,930.0,Whimbrel,2020.0,145.2876379,-5.160796167
25382.0,930.0,Whimbrel,2020.0,145.6087266,-6.468114153
25383.0,930.0,Whimbrel,2020.0,146.8383242,-6.831289924
25384.0,930.0,Whimbrel,2020.0,144.7990054,-7.375715547
25385.0,930.0,Whimbrel,2020.0,147.6136566,-9.189738787
25386.0,930.0,Whimbrel,2020.0,144.5450386,-22.56875346
25387.0,930.0,Whimbrel,2020.0,147.0065641,-32.16626484
25388.0,931.0,Iceland Gull,2016.0,-90.95129875,67.46291793
25389.0,931.0,Iceland Gull,2016.0,-118.9907552,66.359848
25390.0,931.0,Iceland Gull,2016.0,-124.768565,54.75318012
25391.0,931.0,Iceland Gull,2016.0,-120.4410727,47.38228784
25392.0,932.0,Iceland Gull,2016.0,-90.95129875,67.46291793
25393.0,932.0,Iceland Gull,2016.0,-118.9907552,66.359848
25394.0,932.0,Iceland Gull,2016.0,-135.508904,63.6279509
25395.0,932.0,Iceland Gull,2016.0,-124.768565,54.75318012
25396.0,933.0,Iceland Gull,2016.0,-90.95129875,67.46291793
25397.0,933.0,Iceland Gull,2016.0,-118.9907552,66.359848
25398.0,933.0,Iceland Gull,2016.0,-124.768565,54.75318012
25399.0,934.0,Iceland Gull,2016.0,-90.95129875,67.46291793
25400.0,934.0,Iceland Gull,2016.0,-118.9907552,66.359848
25401.0,934.0,Iceland Gull,2016.0,-135.508904,63.6279509
25402.0,934.0,Iceland Gull,2016.0,-124.768565,54.75318012
25403.0,935.0,Iceland Gull,2018.0,-90.95129875,67.46291793
25404.0,935.0,Iceland Gull,2018.0,-118.9907552,66.359848
25405.0,935.0,Iceland Gull,2018.0,-135.508904,63.6279509
25406.0,935.0,Iceland Gull,2018.0,-152.2125703,64.22766818
25407.0,935.0,Iceland Gull,2018.0,-124.768565,54.75318012
25408.0,935.0,Iceland Gull,2018.0,-120.4410727,47.38228784
25409.0,936.0,Long-legged Buzzard,2020.0,35.59445379,37.46169569
25410.0,936.0,Long-legged Buzzard,2020.0,36.25644912,36.44211709
25411.0,936.0,Long-legged Buzzard,2020.0,36.69455444,35.7650778
25412.0,936.0,Long-legged Buzzard,2020.0,37.14334666,35.22481524
25413.0,936.0,Long-legged Buzzard,2020.0,38.21363799,34.31915715
25414.0,936.0,Long-legged Buzzard,2020.0,36.26968522,34.15578258
25415.0,936.0,Long-legged Buzzard,2020.0,37.03018583,33.46118342
25416.0,936.0,Long-legged Buzzard,2020.0,36.240342,32.86086095
25417.0,936.0,Long-legged Buzzard,2020.0,35.91805825,33.11840455
25418.0,936.0,Long-legged Buzzard,2020.0,35.75525762,33.01203557
25419.0,936.0,Long-legged Buzzard,2020.0,35.81827179,32.51582475
25420.0,936.0,Long-legged Buzzard,2020.0,35.38757605,32.81920772
25421.0,936.0,Long-legged Buzzard,2020.0,35.25765421,31.94571203
25422.0,936.0,Long-legged Buzzard,2020.0,35.00741553,31.74637811
25423.0,937.0,Long-legged Buzzard,2020.0,35.59445379,37.46169569
25424.0,937.0,Long-legged Buzzard,2020.0,36.25644912,36.44211709
25425.0,937.0,Long-legged Buzzard,2020.0,36.69455444,35.7650778
25426.0,937.0,Long-legged Buzzard,2020.0,37.14334666,35.22481524
25427.0,937.0,Long-legged Buzzard,2020.0,38.21363799,34.31915715
25428.0,937.0,Long-legged Buzzard,2020.0,37.03018583,33.46118342
25429.0,937.0,Long-legged Buzzard,2020.0,36.240342,32.86086095
25430.0,937.0,Long-legged Buzzard,2020.0,35.81827179,32.51582475
25431.0,937.0,Long-legged Buzzard,2020.0,35.25765421,31.94571203
25432.0,937.0,Long-legged Buzzard,2020.0,35.69311294,32.00011716
25433.0,938.0,Long-legged Buzzard,2020.0,35.59445379,37.46169569
25434.0,938.0,Long-legged Buzzard,2020.0,36.25644912,36.44211709
25435.0,938.0,Long-legged Buzzard,2020.0,37.6107754,36.2332515
25436.0,938.0,Long-legged Buzzard,2020.0,36.69455444,35.7650778
25437.0,938.0,Long-legged Buzzard,2020.0,36.69455444,35.7650778
25438.0,938.0,Long-legged Buzzard,2020.0,38.21363799,34.31915715
25439.0,938.0,Long-legged Buzzard,2020.0,36.26968522,34.15578258
25440.0,938.0,Long-legged Buzzard,2020.0,37.03018583,33.46118342
25441.0,938.0,Long-legged Buzzard,2020.0,36.240342,32.86086095
25442.0,938.0,Long-legged Buzzard,2020.0,35.81827179,32.51582475
25443.0,938.0,Long-legged Buzzard,2020.0,35.25765421,31.94571203
25444.0,938.0,Long-legged Buzzard,2020.0,34.86917939,30.83721723
25445.0,938.0,Long-legged Buzzard,2020.0,35.00741553,31.74637811
25446.0,939.0,Long-legged Buzzard,2020.0,35.59445379,37.46169569
25447.0,939.0,Long-legged Buzzard,2020.0,36.25644912,36.44211709
25448.0,939.0,Long-legged Buzzard,2020.0,37.6107754,36.2332515
25449.0,939.0,Long-legged Buzzard,2020.0,37.14334666,35.22481524
25450.0,939.0,Long-legged Buzzard,2020.0,38.21363799,34.31915715
25451.0,939.0,Long-legged Buzzard,2020.0,36.26968522,34.15578258
25452.0,939.0,Long-legged Buzzard,2020.0,37.03018583,33.46118342
25453.0,939.0,Long-legged Buzzard,2020.0,36.240342,32.86086095
25454.0,939.0,Long-legged Buzzard,2020.0,35.81827179,32.51582475
25455.0,939.0,Long-legged Buzzard,2020.0,35.38757605,32.81920772
25456.0,939.0,Long-legged Buzzard,2020.0,35.25765421,31.94571203
25457.0,939.0,Long-legged Buzzard,2020.0,35.00741553,31.74637811
25458.0,940.0,Eastern Kingbird,2020.0,-106.1078564,34.42153573
25459.0,940.0,Eastern Kingbird,2020.0,-106.4540013,28.81823836
25460.0,940.0,Eastern Kingbird,2020.0,-104.9856769,24.90167666
25461.0,940.0,Eastern Kingbird,2020.0,-102.0967673,27.28552926
25462.0,940.0,Eastern Kingbird,2020.0,-102.7088606,23.26659152
25463.0,940.0,Eastern Kingbird,2020.0,-100.4515453,22.6058954
25464.0,940.0,Eastern Kingbird,2020.0,-101.037028,20.89807765
25465.0,940.0,Eastern Kingbird,2020.0,-99.87792801,20.84094418
25466.0,940.0,Eastern Kingbird,2020.0,-98.8575747,20.48369921
25467.0,940.0,Eastern Kingbird,2020.0,-99.62722216,19.34071389
25468.0,940.0,Eastern Kingbird,2020.0,-97.81618328,19.03753172
25469.0,940.0,Eastern Kingbird,2020.0,-96.43783458,16.95563972
25470.0,940.0,Eastern Kingbird,2020.0,-96.37867841,19.35365316
25471.0,940.0,Eastern Kingbird,2020.0,-92.4753921,16.49085817
25472.0,940.0,Eastern Kingbird,2020.0,-91.54556455,15.65936746
25473.0,940.0,Eastern Kingbird,2020.0,-91.93232156,15.01935358
25474.0,940.0,Eastern Kingbird,2020.0,-89.90191115,13.85753791
25475.0,940.0,Eastern Kingbird,2020.0,-88.70883855,13.87702643
25476.0,940.0,Eastern Kingbird,2020.0,-89.07460249,14.13117611
25477.0,940.0,Eastern Kingbird,2020.0,-89.02002293,13.83559499
25478.0,940.0,Eastern Kingbird,2020.0,-89.36265532,13.7042149
25479.0,940.0,Eastern Kingbird,2020.0,-88.96411666,13.47524394
25480.0,940.0,Eastern Kingbird,2020.0,-89.16543019,13.76328557
25481.0,940.0,Eastern Kingbird,2020.0,-88.72111079,13.60134505
25482.0,940.0,Eastern Kingbird,2020.0,-89.50516127,14.11760513
25483.0,940.0,Eastern Kingbird,2020.0,-89.68425638,13.69417285
25484.0,940.0,Eastern Kingbird,2020.0,-88.49040233,13.38213827
25485.0,940.0,Eastern Kingbird,2020.0,-90.13243637,15.63553327
25486.0,940.0,Eastern Kingbird,2020.0,-90.3710782,15.10119718
25487.0,940.0,Eastern Kingbird,2020.0,-90.92037503,14.69391258
25488.0,940.0,Eastern Kingbird,2020.0,-89.41827525,14.6901145
25489.0,940.0,Eastern Kingbird,2020.0,-90.08054763,14.89484082
25490.0,940.0,Eastern Kingbird,2020.0,-90.99640772,14.16376911
25491.0,940.0,Eastern Kingbird,2020.0,-90.48779733,14.62976735
25492.0,940.0,Eastern Kingbird,2020.0,-91.54556455,15.65936746
25493.0,940.0,Eastern Kingbird,2020.0,-89.03859295,15.55097289
25494.0,940.0,Eastern Kingbird,2020.0,-89.94503544,14.62016411
25495.0,940.0,Eastern Kingbird,2020.0,-89.89224635,14.21148354
25496.0,940.0,Eastern Kingbird,2020.0,-91.71413083,14.78749072
25497.0,940.0,Eastern Kingbird,2020.0,-90.93634274,15.43250294
25498.0,940.0,Eastern Kingbird,2020.0,-91.78942619,14.41869354
25499.0,940.0,Eastern Kingbird,2020.0,-90.74148206,14.55277043
25500.0,940.0,Eastern Kingbird,2020.0,-91.93232156,15.01935358
25501.0,940.0,Eastern Kingbird,2020.0,-90.3339631,14.1669681
25502.0,940.0,Eastern Kingbird,2020.0,-91.25894678,14.71662228
25503.0,940.0,Eastern Kingbird,2020.0,-91.40865742,14.40343665
25504.0,940.0,Eastern Kingbird,2020.0,-91.37723643,15.01312357
25505.0,940.0,Eastern Kingbird,2020.0,-89.50699998,15.0352529
25506.0,940.0,Eastern Kingbird,2020.0,-88.89409529,14.89890365
25507.0,940.0,Eastern Kingbird,2020.0,-88.58750119,14.39697289
25508.0,940.0,Eastern Kingbird,2020.0,-89.04319516,14.47734073
25509.0,940.0,Eastern Kingbird,2020.0,-88.34704918,15.08669493
25510.0,940.0,Eastern Kingbird,2020.0,-84.61024521,10.56323002
25511.0,940.0,Eastern Kingbird,2020.0,-85.39463614,10.44955045
25512.0,940.0,Eastern Kingbird,2020.0,-83.3455817,9.949288687
25513.0,940.0,Eastern Kingbird,2020.0,-87.11701826,13.34594648
25514.0,940.0,Eastern Kingbird,2020.0,-84.22175903,13.99319825
25515.0,940.0,Eastern Kingbird,2020.0,-84.22142469,12.32471327
25516.0,940.0,Eastern Kingbird,2020.0,-85.51786904,12.45534026
25517.0,940.0,Eastern Kingbird,2020.0,-86.24851878,11.74274936
25518.0,940.0,Eastern Kingbird,2020.0,-87.08863936,12.84642326
25519.0,940.0,Eastern Kingbird,2020.0,-85.12941859,12.09248048
25520.0,940.0,Eastern Kingbird,2020.0,-86.40446241,13.16884058
25521.0,940.0,Eastern Kingbird,2020.0,-85.97252737,11.84834945
25522.0,940.0,Eastern Kingbird,2020.0,-85.52308871,13.73866574
25523.0,940.0,Eastern Kingbird,2020.0,-85.40339237,11.51822136
25524.0,940.0,Eastern Kingbird,2020.0,-86.63574626,12.58552469
25525.0,940.0,Eastern Kingbird,2020.0,-86.28618817,12.22217931
25526.0,940.0,Eastern Kingbird,2020.0,-86.09612566,11.99577832
25527.0,940.0,Eastern Kingbird,2020.0,-85.51450378,12.93447166
25528.0,940.0,Eastern Kingbird,2020.0,-84.48220647,11.24161599
25529.0,940.0,Eastern Kingbird,2020.0,-85.8282601,11.40247221
25530.0,940.0,Eastern Kingbird,2020.0,-80.42621768,8.557446028
25531.0,940.0,Eastern Kingbird,2020.0,-80.01406582,9.189316251
25532.0,940.0,Eastern Kingbird,2020.0,-77.9158002,8.170134327
25533.0,940.0,Eastern Kingbird,2020.0,-78.31549502,9.174796187
25534.0,940.0,Eastern Kingbird,2020.0,-80.39270222,7.582484128
25535.0,940.0,Eastern Kingbird,2020.0,-79.90446593,8.824692052
25536.0,940.0,Eastern Kingbird,2020.0,-78.85174438,9.066192179
25537.0,940.0,Eastern Kingbird,2020.0,-76.97111851,5.98735733
25538.0,940.0,Eastern Kingbird,2020.0,-75.59169707,6.910416654
25539.0,940.0,Eastern Kingbird,2020.0,-75.33899896,5.33202804
25540.0,940.0,Eastern Kingbird,2020.0,-75.33899896,5.33202804
25541.0,940.0,Eastern Kingbird,2020.0,-74.12572228,4.764670346
25542.0,941.0,Eastern Kingbird,2020.0,-80.61225655,38.64276388
25543.0,941.0,Eastern Kingbird,2020.0,-78.84083806,37.51644419
25544.0,941.0,Eastern Kingbird,2020.0,-86.34243191,35.84419441
25545.0,941.0,Eastern Kingbird,2020.0,-79.38755638,35.5439709
25546.0,941.0,Eastern Kingbird,2020.0,-80.89759441,33.91651943
25547.0,941.0,Eastern Kingbird,2020.0,-83.45075937,32.65158309
25548.0,941.0,Eastern Kingbird,2020.0,-82.48494221,28.64073058
25549.0,941.0,Eastern Kingbird,2020.0,-82.28799274,23.06652858
25550.0,941.0,Eastern Kingbird,2020.0,-82.77211211,21.68175307
25551.0,941.0,Eastern Kingbird,2020.0,-82.67565762,22.84856803
25552.0,941.0,Eastern Kingbird,2020.0,-81.21720069,22.60583639
25553.0,941.0,Eastern Kingbird,2020.0,-81.98833342,22.87258733
25554.0,941.0,Eastern Kingbird,2020.0,-83.71615119,22.43816321
25555.0,941.0,Eastern Kingbird,2020.0,-77.27951357,17.98753784
25556.0,941.0,Eastern Kingbird,2020.0,-78.12577477,18.38513028
25557.0,941.0,Eastern Kingbird,2020.0,-76.76680508,17.97117035
25558.0,941.0,Eastern Kingbird,2020.0,-77.50705398,18.03557752
25559.0,941.0,Eastern Kingbird,2020.0,-76.51606942,18.11929529
25560.0,941.0,Eastern Kingbird,2020.0,-76.76264689,18.04771951
